start_time,end_time,start_sec,end_sec,diff_sec,label,meaning
2008-03-06 05:23:13,2008-03-06 05:31:04,1204798993,1204799464,471,5.0,take shower
2008-03-06 05:37:28,2008-03-06 12:41:27,1204799848,1204825287,25439,1.0,leave house
2008-03-06 12:46:01,2008-03-06 12:46:29,1204825561,1204825589,28,17.0,get drink
2008-03-06 13:52:41,2008-03-06 13:53:54,1204829561,1204829634,73,4.0,use toilet
2008-03-06 13:54:03,2008-03-06 14:38:33,1204829643,1204832313,2670,15.0,prepare Dinner
2008-03-06 14:40:02,2008-03-06 14:40:26,1204832402,1204832426,24,17.0,get drink
2008-03-06 14:53:36,2008-03-06 14:57:49,1204833216,1204833469,253,19.0,unload dishwasher
2008-03-06 15:05:14,2008-03-06 15:12:33,1204833914,1204834353,439,18.0,put items in dishwasher
2008-03-06 16:34:40,2008-03-06 16:37:25,1204839280,1204839445,165,16.0,get snack
2008-03-06 16:37:33,2008-03-06 16:37:57,1204839453,1204839477,24,17.0,get drink
2008-03-06 17:44:14,2008-03-06 17:47:12,1204843454,1204843632,178,4.0,use toilet
2008-03-06 18:14:41,2008-03-06 18:17:08,1204845281,1204845428,147,6.0,brush teeth
2008-03-06 18:17:37,2008-03-06 18:18:25,1204845457,1204845505,48,4.0,use toilet
2008-03-06 18:18:33,2008-03-07 03:39:00,1204845513,1204879140,33627,10.0,go to bed
2008-03-07 01:59:52,2008-03-07 02:00:40,1204873192,1204873240,48,4.0,use toilet
2008-03-07 03:44:08,2008-03-07 03:45:17,1204879448,1204879517,69,4.0,use toilet
2008-03-07 03:49:12,2008-03-07 03:49:53,1204879752,1204879793,41,17.0,get drink
2008-03-07 03:50:10,2008-03-07 03:51:44,1204879810,1204879904,94,13.0,prepare Breakfast
2008-03-07 04:07:38,2008-03-07 04:16:41,1204880858,1204881401,543,5.0,take shower
2008-03-07 04:28:59,2008-03-07 20:08:05,1204882139,1204938485,56346,1.0,leave house
2008-03-07 20:11:53,2008-03-07 20:12:43,1204938713,1204938763,50,17.0,get drink
2008-03-07 22:21:30,2008-03-07 22:23:12,1204946490,1204946592,102,4.0,use toilet
2008-03-07 22:26:01,2008-03-08 03:20:26,1204946761,1204964426,17665,10.0,go to bed
2008-03-08 03:20:48,2008-03-08 03:21:51,1204964448,1204964511,63,4.0,use toilet
2008-03-08 03:21:53,2008-03-08 03:22:52,1204964513,1204964572,59,17.0,get drink
2008-03-08 03:33:06,2008-03-08 03:36:08,1204965186,1204965368,182,4.0,use toilet
2008-03-08 05:00:23,2008-03-08 05:01:50,1204970423,1204970510,87,4.0,use toilet
2008-03-08 05:02:20,2008-03-08 05:26:08,1204970540,1204971968,1428,10.0,go to bed
2008-03-08 05:26:21,2008-03-08 05:29:34,1204971981,1204972174,193,13.0,prepare Breakfast
2008-03-08 06:12:22,2008-03-08 06:15:27,1204974742,1204974927,185,4.0,use toilet
2008-03-08 06:15:42,2008-03-08 06:24:31,1204974942,1204975471,529,5.0,take shower
2008-03-08 06:35:57,2008-03-10 02:19:24,1204976157,1205129964,153807,1.0,leave house
2008-03-10 02:21:27,2008-03-10 04:34:39,1205130087,1205138079,7992,10.0,go to bed
2008-03-10 04:35:03,2008-03-10 04:36:02,1205138103,1205138162,59,4.0,use toilet
2008-03-10 04:49:48,2008-03-10 04:51:57,1205138988,1205139117,129,4.0,use toilet
2008-03-10 05:25:57,2008-03-10 05:27:24,1205141157,1205141244,87,13.0,prepare Breakfast
2008-03-10 05:35:34,2008-03-10 05:41:41,1205141734,1205142101,367,18.0,put items in dishwasher
2008-03-10 05:46:55,2008-03-10 05:57:53,1205142415,1205143073,658,5.0,take shower
2008-03-10 06:28:58,2008-03-10 15:23:56,1205144938,1205177036,32098,1.0,leave house
2008-03-10 15:24:50,2008-03-10 15:25:44,1205177090,1205177144,54,4.0,use toilet
2008-03-10 15:33:35,2008-03-10 16:10:42,1205177615,1205179842,2227,15.0,prepare Dinner
2008-03-10 16:10:53,2008-03-10 16:11:24,1205179853,1205179884,31,17.0,get drink
2008-03-10 16:52:59,2008-03-10 16:55:01,1205182379,1205182501,122,4.0,use toilet
2008-03-10 17:31:57,2008-03-10 17:34:53,1205184717,1205184893,176,17.0,get drink
2008-03-10 18:03:17,2008-03-10 18:04:00,1205186597,1205186640,43,4.0,use toilet
2008-03-10 18:05:36,2008-03-11 04:43:44,1205186736,1205225024,38288,10.0,go to bed
2008-03-11 02:51:36,2008-03-11 02:53:02,1205218296,1205218382,86,4.0,use toilet
2008-03-11 05:00:48,2008-03-11 05:02:15,1205226048,1205226135,87,4.0,use toilet
2008-03-11 05:15:38,2008-03-11 05:18:23,1205226938,1205227103,165,4.0,use toilet
2008-03-11 05:18:38,2008-03-11 05:29:06,1205227118,1205227746,628,5.0,take shower
2008-03-11 05:33:30,2008-03-11 13:57:50,1205228010,1205258270,30260,1.0,leave house
2008-03-11 13:58:06,2008-03-11 14:12:51,1205258286,1205259171,885,15.0,prepare Dinner
2008-03-11 14:16:02,2008-03-11 14:16:30,1205259362,1205259390,28,17.0,get drink
2008-03-11 14:29:55,2008-03-11 14:30:43,1205260195,1205260243,48,4.0,use toilet
2008-03-11 14:34:57,2008-03-11 16:42:24,1205260497,1205268144,7647,1.0,leave house
2008-03-11 16:48:09,2008-03-11 16:53:15,1205268489,1205268795,306,17.0,get drink
2008-03-11 17:13:47,2008-03-11 17:14:13,1205270027,1205270053,26,17.0,get drink
2008-03-11 17:51:57,2008-03-11 17:53:05,1205272317,1205272385,68,4.0,use toilet
2008-03-11 17:53:31,2008-03-12 04:41:25,1205272411,1205311285,38874,10.0,go to bed
2008-03-11 23:04:56,2008-03-11 23:05:52,1205291096,1205291152,56,4.0,use toilet
2008-03-12 04:41:34,2008-03-12 04:42:58,1205311294,1205311378,84,4.0,use toilet
2008-03-12 05:48:38,2008-03-12 05:52:19,1205315318,1205315539,221,13.0,prepare Breakfast
2008-03-12 05:59:24,2008-03-12 05:59:52,1205315964,1205315992,28,17.0,get drink
2008-03-12 07:02:08,2008-03-12 07:04:33,1205319728,1205319873,145,4.0,use toilet
2008-03-12 07:09:39,2008-03-12 08:21:38,1205320179,1205324498,4319,1.0,leave house
2008-03-12 08:41:17,2008-03-12 08:47:04,1205325677,1205326024,347,5.0,take shower
2008-03-12 08:53:59,2008-03-12 20:53:37,1205326439,1205369617,43178,1.0,leave house
2008-03-12 20:54:16,2008-03-12 20:56:11,1205369656,1205369771,115,16.0,get snack
2008-03-12 21:18:35,2008-03-12 21:21:26,1205371115,1205371286,171,4.0,use toilet
2008-03-12 21:23:56,2008-03-13 04:22:10,1205371436,1205396530,25094,10.0,go to bed
2008-03-13 02:28:00,2008-03-13 02:29:10,1205389680,1205389750,70,4.0,use toilet
2008-03-13 04:22:17,2008-03-13 04:23:02,1205396537,1205396582,45,4.0,use toilet
2008-03-13 05:19:46,2008-03-13 05:21:15,1205399986,1205400075,89,13.0,prepare Breakfast
2008-03-13 05:40:53,2008-03-13 05:47:52,1205401253,1205401672,419,5.0,take shower
2008-03-13 05:57:29,2008-03-13 13:50:41,1205402249,1205430641,28392,1.0,leave house
2008-03-13 13:53:10,2008-03-13 13:54:11,1205430790,1205430851,61,4.0,use toilet
2008-03-13 14:39:18,2008-03-13 14:40:05,1205433558,1205433605,47,16.0,get snack
2008-03-13 15:07:20,2008-03-13 16:28:08,1205435240,1205440088,4848,25.0,receive guest
2008-03-13 16:31:24,2008-03-13 16:33:23,1205440284,1205440403,119,4.0,use toilet
2008-03-13 16:34:13,2008-03-13 20:38:02,1205440453,1205455082,14629,1.0,leave house
2008-03-13 20:38:13,2008-03-13 20:39:11,1205455093,1205455151,58,4.0,use toilet
2008-03-13 20:45:01,2008-03-14 04:58:49,1205455501,1205485129,29628,10.0,go to bed
2008-03-14 01:29:09,2008-03-14 01:43:33,1205472549,1205473413,864,4.0,use toilet
2008-03-14 05:12:51,2008-03-14 05:14:13,1205485971,1205486053,82,4.0,use toilet
2008-03-14 05:15:01,2008-03-14 05:18:16,1205486101,1205486296,195,13.0,prepare Breakfast
2008-03-14 05:57:12,2008-03-14 06:00:51,1205488632,1205488851,219,4.0,use toilet
2008-03-14 06:31:08,2008-03-14 06:42:06,1205490668,1205491326,658,5.0,take shower
2008-03-14 06:48:53,2008-03-14 13:13:38,1205491733,1205514818,23085,1.0,leave house
2008-03-14 13:13:53,2008-03-14 13:15:27,1205514833,1205514927,94,16.0,get snack
2008-03-14 13:19:58,2008-03-14 13:20:59,1205515198,1205515259,61,4.0,use toilet
2008-03-14 13:55:14,2008-03-14 18:55:11,1205517314,1205535311,17997,1.0,leave house
2008-03-14 18:55:39,2008-03-14 18:57:58,1205535339,1205535478,139,16.0,get snack
2008-03-14 19:04:20,2008-03-14 19:05:15,1205535860,1205535915,55,4.0,use toilet
2008-03-14 19:57:05,2008-03-14 19:58:06,1205539025,1205539086,61,4.0,use toilet
2008-03-14 19:59:37,2008-03-15 05:53:24,1205539177,1205574804,35627,10.0,go to bed
2008-03-15 00:06:49,2008-03-15 00:07:52,1205554009,1205554072,63,4.0,use toilet
2008-03-15 04:59:43,2008-03-15 05:00:31,1205571583,1205571631,48,4.0,use toilet
2008-03-15 06:07:07,2008-03-15 06:09:28,1205575627,1205575768,141,4.0,use toilet
2008-03-15 06:09:41,2008-03-15 06:11:58,1205575781,1205575918,137,13.0,prepare Breakfast
2008-03-15 06:40:17,2008-03-15 06:41:44,1205577617,1205577704,87,4.0,use toilet
2008-03-15 08:36:19,2008-03-15 08:37:18,1205584579,1205584638,59,4.0,use toilet
2008-03-15 09:41:35,2008-03-15 09:43:13,1205588495,1205588593,98,16.0,get snack
2008-03-15 10:30:30,2008-03-15 10:32:01,1205591430,1205591521,91,4.0,use toilet
2008-03-15 10:34:50,2008-03-15 10:46:27,1205591690,1205592387,697,5.0,take shower
2008-03-15 11:39:17,2008-03-15 11:41:15,1205595557,1205595675,118,22.0,put clothes in washingmachine
2008-03-15 11:41:39,2008-03-15 11:46:38,1205595699,1205595998,299,19.0,unload dishwasher
2008-03-15 11:46:47,2008-03-15 11:47:00,1205596007,1205596020,13,16.0,get snack
2008-03-15 12:10:05,2008-03-15 12:13:03,1205597405,1205597583,178,18.0,put items in dishwasher
2008-03-15 14:01:29,2008-03-15 14:05:07,1205604089,1205604307,218,23.0,unload washingmachine
2008-03-15 14:15:12,2008-03-15 14:39:46,1205604912,1205606386,1474,15.0,prepare Dinner
2008-03-15 14:55:10,2008-03-15 14:55:45,1205607310,1205607345,35,17.0,get drink
2008-03-15 15:32:30,2008-03-15 15:34:34,1205609550,1205609674,124,23.0,unload washingmachine
2008-03-15 15:44:01,2008-03-15 15:44:59,1205610241,1205610299,58,4.0,use toilet
2008-03-15 15:45:12,2008-03-15 20:29:53,1205610312,1205627393,17081,1.0,leave house
2008-03-15 20:31:55,2008-03-15 20:36:48,1205627515,1205627808,293,16.0,get snack
2008-03-15 21:30:31,2008-03-15 21:31:06,1205631031,1205631066,35,4.0,use toilet
2008-03-15 21:31:27,2008-03-16 05:06:12,1205631087,1205658372,27285,10.0,go to bed
2008-03-16 05:06:31,2008-03-16 05:07:41,1205658391,1205658461,70,4.0,use toilet
2008-03-16 05:19:59,2008-03-16 05:23:10,1205659199,1205659390,191,4.0,use toilet
2008-03-16 06:03:54,2008-03-16 06:05:36,1205661834,1205661936,102,13.0,prepare Breakfast
2008-03-16 06:42:03,2008-03-16 06:49:59,1205664123,1205664599,476,5.0,take shower
2008-03-16 07:27:49,2008-03-16 17:37:31,1205666869,1205703451,36582,1.0,leave house
2008-03-16 17:38:04,2008-03-16 17:39:05,1205703484,1205703545,61,4.0,use toilet
2008-03-16 18:02:53,2008-03-17 04:10:20,1205704973,1205741420,36447,10.0,go to bed
2008-03-16 18:47:14,2008-03-16 18:48:01,1205707634,1205707681,47,4.0,use toilet
2008-03-17 01:44:23,2008-03-17 01:45:09,1205732663,1205732709,46,4.0,use toilet
2008-03-17 04:29:59,2008-03-17 04:31:09,1205742599,1205742669,70,4.0,use toilet
2008-03-17 04:31:58,2008-03-17 04:33:12,1205742718,1205742792,74,13.0,prepare Breakfast
2008-03-17 04:54:13,2008-03-17 05:05:56,1205744053,1205744756,703,5.0,take shower
2008-03-17 05:09:16,2008-03-17 05:14:18,1205744956,1205745258,302,4.0,use toilet
2008-03-17 05:16:17,2008-03-17 15:11:51,1205745377,1205781111,35734,1.0,leave house
2008-03-17 15:13:03,2008-03-17 15:14:10,1205781183,1205781250,67,4.0,use toilet
2008-03-17 15:43:50,2008-03-17 16:15:37,1205783030,1205784937,1907,15.0,prepare Dinner
2008-03-17 16:04:57,2008-03-17 16:07:01,1205784297,1205784421,124,4.0,use toilet
2008-03-17 16:17:08,2008-03-17 16:17:17,1205785028,1205785037,9,17.0,get drink
2008-03-17 17:33:41,2008-03-17 17:33:58,1205789621,1205789638,17,17.0,get drink
2008-03-17 18:26:15,2008-03-17 18:27:09,1205792775,1205792829,54,4.0,use toilet
2008-03-17 20:48:12,2008-03-17 20:49:08,1205801292,1205801348,56,4.0,use toilet
2008-03-17 20:49:08,2008-03-17 20:50:39,1205801348,1205801439,91,6.0,brush teeth
2008-03-17 20:51:48,2008-03-18 03:48:30,1205801508,1205826510,25002,10.0,go to bed
2008-03-18 02:23:14,2008-03-18 02:23:59,1205821394,1205821439,45,4.0,use toilet
2008-03-18 04:15:09,2008-03-18 04:19:21,1205828109,1205828361,252,4.0,use toilet
2008-03-18 04:20:32,2008-03-18 04:23:41,1205828432,1205828621,189,13.0,prepare Breakfast
2008-03-18 04:39:32,2008-03-18 04:52:29,1205829572,1205830349,777,5.0,take shower
2008-03-18 05:14:20,2008-03-18 14:00:27,1205831660,1205863227,31567,1.0,leave house
2008-03-18 14:00:59,2008-03-18 14:08:18,1205863259,1205863698,439,4.0,use toilet
2008-03-18 14:21:36,2008-03-18 14:23:42,1205864496,1205864622,126,4.0,use toilet
2008-03-18 14:25:00,2008-03-18 19:39:56,1205864700,1205883596,18896,1.0,leave house
2008-03-18 20:40:31,2008-03-18 20:42:07,1205887231,1205887327,96,4.0,use toilet
2008-03-18 20:42:16,2008-03-18 20:43:40,1205887336,1205887420,84,6.0,brush teeth
2008-03-18 20:44:11,2008-03-19 04:43:24,1205887451,1205916204,28753,10.0,go to bed
2008-03-19 03:50:59,2008-03-19 03:51:58,1205913059,1205913118,59,4.0,use toilet
2008-03-19 05:38:13,2008-03-19 05:44:21,1205919493,1205919861,368,13.0,prepare Breakfast
2008-03-19 05:48:29,2008-03-19 05:49:10,1205920109,1205920150,41,4.0,use toilet
2008-03-19 05:49:25,2008-03-19 06:00:23,1205920165,1205920823,658,5.0,take shower
2008-03-19 06:08:27,2008-03-19 13:15:16,1205921307,1205946916,25609,1.0,leave house
2008-03-19 13:19:28,2008-03-19 13:22:04,1205947168,1205947324,156,5.0,take shower
2008-03-19 13:26:39,2008-03-19 16:20:07,1205947599,1205958007,10408,1.0,leave house
2008-03-19 16:46:18,2008-03-19 16:49:01,1205959578,1205959741,163,4.0,use toilet
2008-03-19 17:49:08,2008-03-19 17:51:46,1205963348,1205963506,158,4.0,use toilet
2008-03-19 17:52:25,2008-03-19 17:53:56,1205963545,1205963636,91,6.0,brush teeth
2008-03-19 17:54:29,2008-03-20 04:31:02,1205963669,1206001862,38193,10.0,go to bed
2008-03-19 20:35:06,2008-03-19 20:36:00,1205973306,1205973360,54,4.0,use toilet
2008-03-20 02:57:53,2008-03-20 02:58:39,1205996273,1205996319,46,4.0,use toilet
2008-03-20 04:45:41,2008-03-20 04:47:06,1206002741,1206002826,85,4.0,use toilet
2008-03-20 05:11:55,2008-03-20 05:15:14,1206004315,1206004514,199,13.0,prepare Breakfast
2008-03-20 05:42:26,2008-03-20 05:50:22,1206006146,1206006622,476,5.0,take shower
2008-03-20 05:56:46,2008-03-20 18:49:41,1206007006,1206053381,46375,1.0,leave house
2008-03-20 18:51:10,2008-03-20 18:55:31,1206053470,1206053731,261,4.0,use toilet
2008-03-20 19:36:23,2008-03-20 19:41:10,1206056183,1206056470,287,4.0,use toilet
2008-03-20 19:56:36,2008-03-20 19:58:08,1206057396,1206057488,92,6.0,brush teeth
2008-03-20 19:58:42,2008-03-20 19:59:26,1206057522,1206057566,44,4.0,use toilet
2008-03-20 19:59:37,2008-03-21 05:04:25,1206057577,1206090265,32688,10.0,go to bed
2008-03-20 23:49:45,2008-03-20 23:50:46,1206071385,1206071446,61,4.0,use toilet
2008-03-21 04:30:56,2008-03-21 04:31:35,1206088256,1206088295,39,4.0,use toilet
2008-03-21 05:13:21,2008-03-21 05:15:32,1206090801,1206090932,131,4.0,use toilet
2008-03-21 05:17:46,2008-03-21 05:24:43,1206091066,1206091483,417,5.0,take shower
2008-03-21 05:42:28,2008-03-21 11:51:38,1206092548,1206114698,22150,1.0,leave house
2008-03-21 11:51:57,2008-03-21 11:53:09,1206114717,1206114789,72,4.0,use toilet
2008-03-21 13:03:48,2008-03-21 14:05:17,1206119028,1206122717,3689,10.0,go to bed
2008-03-21 14:24:23,2008-03-21 14:25:05,1206123863,1206123905,42,4.0,use toilet
